npi_number,organization_name,last_updated_nppes,facility_name,address,city,state,postal_code,phone,taxonomy_code,last_updated,facility_setting,facility_description,years_in_operation,medication_assisted_treatment,offers_private_rooms,facebook_url,youtube_url,instagram_url,twitter_url,linkedin_url,ogdescription,robots_string,official_screenshot,markdown_content,firecrawl_metadata,screenshot_urls,extraction_date,data_source_url,service_areas,donation_info,key_features,processing_status,extraction_completed,created_at,updated_at
1518725308,CARTER TREATMENT CENTER,2024-03-07 00:00:00,,405 LEE ST,JEFFERSON,GA,305491353,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1518733138,ARROWWOOD ADDICTION TREATMENT CENTER LLC,2024-11-25 00:00:00,,5305 PLAZA DR,HOPEWELL,VA,238607320,Unknown,251S00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1518736610,SILVER SQUARE HEIGHTS HOME CARE,2023-12-29 00:00:00,,5530 N 92ND ST APT 1,MILWAUKEE,WI,532253461,4144999270,251T00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1518738285,AVENUES RECOVERY CENTER AT NORFOLK LLC,2024-10-28 00:00:00,,211 BOULEVARD OF THE AMERICAS,LAKEWOOD,NJ,08701,7329672635,261QR0405X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1518739614,EMBRACING HOPE COUNSELING AND RECOVERY,2023-10-23 00:00:00,,349 FAULKNER ST,STOCKBRIDGE,GA,302812819,Unknown,251B00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1518742311,TRANSCENDING CONSULTING GROUP,2023-08-29 00:00:00,,12487 E AMHERST CIR,AURORA,CO,800143305,3036673154,261QM0801X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1518743202,"ROCKY MOUNTAIN DETOX, LLC",2023-09-07 00:00:00,,1348 PIERCE ST,LAKEWOOD,CO,802141939,4807071968,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1518743269,"GREAT LAKES RECOVERY MISSION, LLC",2023-09-07 00:00:00,,5099 W FARRAND RD,CLIO,MI,484208215,5864911057,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1518748391,ADDICTION REHAB CENTERS AT INDIANAPOLIS,2023-10-09 00:00:00,,486 MATTHEWS LN,JACKSON,NJ,085274401,7182881160,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1518756196,Unknown,2025-05-01 00:00:00,,201 HOLIDAY BLVD STE 400,COVINGTON,LA,704335282,5042850692,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1518765130,EXCLUSIVE RECOVERY CENTER INC,2025-03-10 00:00:00,,10630 SEPULVEDA BLVD STE 202,MISSION HILLS,CA,913451938,7472537042,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1518768886,HELENS TRANSITIONAL HOUSE LLC,2025-03-22 00:00:00,,16403 EVES CT,BOWIE,MD,207167342,3013797765,101Y00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1518777655,Unknown,2025-01-10 00:00:00,,5932 GLEN FALLS AVE,BALTIMORE,MD,212062521,4104914461,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1518788538,CURATIVE DETOX CENTER INC,2024-10-22 00:00:00,,8630 HASKELL AVE,NORTH HILLS,CA,913435811,3103003833,261QR0405X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1518790559,PROVIDENCE FARM,2024-08-23 00:00:00,,400 CENTRAL AVE STE 340,NORTHFIELD,IL,600933039,8474096230,251S00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1518795111,"MARYLAND WELLNESS AND RECOVERY, LLC",2024-07-24 00:00:00,,12810 TEABERRY RD,SILVER SPRING,MD,209063366,2402424225,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1518795160,TRUE NORTH RECOVERY INC,2024-07-24 00:00:00,,357 E PARKS HWY STE 100,WASILLA,AK,996547005,9073134566,251S00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1518798651,GRACEFUL PHOENIX RECOVERY HOUSING LLC,2024-08-10 00:00:00,,802 WALNUT GROVE RD,ESSEX,MD,212216087,4434491862,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1518907351,CATHOLIC CHARITIES CORPORATION,2013-01-17 00:00:00,,2270 PROFESSOR AVE,CLEVELAND,OH,441134467,2168710288,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1518950609,"MEMPHIS RECOVERY CENTERS, INC.",2018-09-17 00:00:00,,219 N MONTGOMERY ST,MEMPHIS,TN,381046931,9012727751,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1518996354,HIGH POINT TREATMENT CENTER INC.,2022-07-21 00:00:00,,72 KILBURN ST,NEW BEDFORD,MA,027407321,7746281033,101Y00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528026671,"VALLEY FORGE MEDICAL CENTER & HOSPITAL, INC.",2009-02-05 00:00:00,,1033 W GERMANTOWN PIKE,NORRISTOWN,PA,194033905,6105398500,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528071214,"NEXUS RECOVERY CENTER, INC.",2024-11-26 00:00:00,,8733 LA PRADA DR,DALLAS,TX,752285036,2143210156,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528074366,"ADDICTION PROGRAMS OF MAHONING COUNTY, INC.",2020-08-22 00:00:00,,2516 MARKET ST,YOUNGSTOWN,OH,445071421,3307887977,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528075611,"GOOD FRIENDS, INC.",2020-08-22 00:00:00,,PO BOX 165,MORRISVILLE,PA,190670165,2157362861,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528108057,"ADDICTION & MENTAL HEALTH SERVICES, INC",2010-04-09 00:00:00,,PO BOX 830585,BIRMINGHAM,AL,352830585,2052517753,261QR0405X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528116191,SEA-MAR COMMUNITY HEALTH CENTER,2010-04-12 00:00:00,,PO BOX 34703,SEATTLE,WA,981241703,2067643335,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528116746,HAVENWOOD ACADEMY,2025-01-31 00:00:00,,2261 MARKET ST STE 5382,SAN FRANCISCO,CA,941141612,4355862500,320800000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528121498,UNITED ALTERNATIVES,2020-08-22 00:00:00,,882 NE 79TH ST,MIAMI,FL,331384714,3057589284,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528121894,TRINITY BEHAVIORAL CARE,2008-05-21 00:00:00,,PO BOX 1011,MARION,SC,295711011,8434319225,251S00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528133071,"LUTHERAN SOCIAL SERVICES OF WISCONSIN AND UPPER MICHIGAN, INC.",2020-08-22 00:00:00,,2000 W BLUEMOUND RD,WAUKESHA,WI,531862787,2628693446,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528136173,"HORIZON SERVICES, INC.",2022-07-21 00:00:00,,PO BOX 4217,HAYWARD,CA,945404217,5105822100,3245S0500X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528149341,"BRIDGING ACCESS TO CARE, INC.",2025-01-30 00:00:00,,2261 CHURCH AVE,BROOKLYN,NY,112266486,3475055117,261Q00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528171493,HOUSE OF HOPE,2016-09-08 00:00:00,,857 E 200 S,SALT LAKE CITY,UT,841022334,8014873276,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528174737,RECOVERY SYSTEMS-NEW HOPE RECOVERY,2008-06-11 00:00:00,,823 E ORANGEBURG AVE,MODESTO,CA,953504619,2095279797,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528193778,WESTCARE,2008-06-17 00:00:00,,2169 ALLUVIAL AVE,CLOVIS,CA,936116633,5592971733,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528200961,"SOBER SHORES, INCORPORATED",2009-03-31 00:00:00,,42509 CARINO PL,TEMECULA,CA,925922239,8666605763,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528201498,MALIBU LIGHTHOUSE TREATMENT CENTERS,2009-04-08 00:00:00,,12517 YERBA BUENA RD,MALIBU,CA,902652107,3104578067,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528292521,Unknown,2009-05-06 00:00:00,,296 MOUACHE DR.,IGNACIO,CO,811370429,9705634555,3245S0500X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528303682,"RYLIST,INC",2024-12-02 00:00:00,,155 E WILBUR RD,THOUSAND OAKS,CA,913607935,8005608518,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528305604,ALTERNATIVE YOUTH CARE,2013-01-10 00:00:00,,4880 US HIGHWAY 93 S,KALISPELL,MT,599017985,Unknown,3245S0500X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528309457,THE CENTER FOR DRUG FREE LIVING,2013-03-01 00:00:00,,3670 MAGUIRE BLVD,ORLANDO,FL,328033071,4075089894,3245S0500X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528312279,AURORA COMPREHENSIVE COMMUNITY MENTAL HEALTH CENTER,2020-12-17 00:00:00,,1290 CHAMBERS RD,AURORA,CO,800117117,3036172300,251S00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528316577,"COASTAL BREEZE RECOVERY, LLC",2012-08-23 00:00:00,,1325 N HOLLADAY DR,SEASIDE,OR,971387131,5037387700,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528335791,STOCKTON CIRCLE OF FRIENDS ADULT PROGRAMS,2021-05-11 00:00:00,,3120 E ANITA ST,STOCKTON,CA,952053905,2094510315,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528360591,"MINNESOTA TEEN CHALLENGE, INC",2022-03-14 00:00:00,,2424 BUSINESS 371,BRAINERD,MN,564018306,2188338777,302F00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528373362,Unknown,2022-12-01 00:00:00,,1905 ELDER HILL RD,DRIFTWOOD,TX,786192125,5123246767,261QC1500X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528394418,SOBER LIFE INC.,2013-07-03 00:00:00,,5250 SANTA MONICA BLVD,LOS ANGELES,CA,900291252,3239130212,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528394814,"HELPING KIDS TO RECOVER, INC.",2009-10-22 00:00:00,,637 E ALBERTONI ST STE 200,CARSON,CA,907461543,3102170616,3245S0500X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528398096,"FAMILY GUIDANCE CENTERS, INC.",2021-03-12 00:00:00,,2618 PATRIOT BLVD,GLENVIEW,IL,600268024,2246597030,261QM2800X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528432432,"HUMAN RESOURCES DEVELOPMENT INSTITUTE, INC",2025-03-19 00:00:00,,222 S JEFFERSON ST,CHICAGO,IL,606615603,3124419009,261QR0405X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528433356,"5034 ATLANTIC AVENUE OPCO, LLC",2024-10-17 00:00:00,,2201 RENAISSANCE BLVD FL 3,KING OF PRUSSIA,PA,194062709,Unknown,261QR0405X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528438256,"PALM BEACH TREATMENT CENTER, LLC",2020-10-15 00:00:00,,327 LANTANA RD,LANTANA,FL,334621773,5617130808,261QM0801X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528441102,"EIHAB HUMAN SERVICES NEW JERSEY, INC.",2015-07-01 00:00:00,,16818 S CONDUIT AVE,JAMAICA,NY,114344806,Unknown,251B00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528444999,JRL BROKEN ARROW LLC,2015-08-07 00:00:00,,6280 W 9600 N,HIGHLAND,UT,840039234,8012164800,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528446044,PAIN RECOVERY MEDICAL GROUP,2023-01-12 00:00:00,,32301 CAMINO CAPISTRANO STE K&L,SAN JUAN CAPISTRANO,CA,926754512,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528448560,ROSE TRANSITION HOME,2015-06-04 00:00:00,,601 SNOW PEAK LANE,LAFAYETTE,CO,80026,7203521623,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528453669,"POWER ON COACHING, INC.",2024-10-24 00:00:00,,P.O. BOX 165,HAKALAU,HI,96710,8007750200,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528454006,"SEBRING ACOP, LLC",2022-07-21 00:00:00,,100 SE 3RD AVENUE,FORT LAUDERDALE,FL,333940010,7543003120,101YA0400X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528466513,Unknown,2014-12-08 00:00:00,,721 K ST,LINCOLN,NE,685082949,4024773951,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528466877,"TRANSITIONS, INC.",2020-04-14 00:00:00,,1650 RUSSELL ST,COVINGTON,KY,410113361,8594914435,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528471984,STARHILL,2014-06-03 00:00:00,,2006 MADISON AVE,NEW YORK,NY,100351217,2129798800,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528496577,GULF BREEZE TREATMENT CENTER,2013-11-04 00:00:00,,350 PENSACOLA BEACH RD,GULF BREEZE,FL,325614882,8509340790,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528500592,WASATCH CREST RECOVERY,2016-11-08 00:00:00,,425 MOULTON LN,HEBER CITY,UT,840323843,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528502473,Unknown,2016-12-12 00:00:00,,201 LILA LN,BURLINGTON,WA,982333320,3607577738,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528510484,Unknown,2016-10-26 00:00:00,,7706 S 415 E,MIDVALE,UT,840472730,3854051209,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528513918,"SPARK OF HOPE, LLC.",2016-08-16 00:00:00,,441 S STATE ROAD 7,MARGATE,FL,330681973,9545908363,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528519105,LIVING HOPE RECOVERY CENTER LLC,2016-10-19 00:00:00,,440 SW SWEETBREEZE DR,LAKE CITY,FL,320243699,9045682517,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528519543,WOMEN'S EMPOWERING LIFE LINE,2016-10-14 00:00:00,,910 WEST PARK AVENUE,NORFOLK,NE,68701,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528522646,ALICES INC,2019-01-23 00:00:00,,606 BROWN ST,VALPARAISO,IN,463835767,2194627600,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528525268,"LAKE WELLNESS CENTER, LLC",2019-03-01 00:00:00,,501 W SAINT MARY BLVD STE 308,LAFAYETTE,LA,705064600,3377030880,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528526266,MID-MICHIGAN RECOVERY CENTER,2019-03-12 00:00:00,,3821 N GRANT AVE,HARRISON,MI,486259606,9894181489,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528529674,ROAD TO RECOVERY FOUNDATION INC,2020-12-14 00:00:00,,23899 STATE HIGHWAY 74,PURCELL,OK,730806964,4052533838,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528541711,TUERK HOUSE INC,2018-09-13 00:00:00,,730 N ASHBURTON ST,BALTIMORE,MD,212164703,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528546470,Unknown,2023-02-28 00:00:00,,45 N CANFIELD NILES RD,AUSTINTOWN,OH,445152343,3303677411,101YA0400X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528555018,FOREVER WELLNESS & RECOVERY LLC,2021-06-03 00:00:00,,910 PIERREMONT RD STE 300,SHREVEPORT,LA,711062056,3185626616,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528564358,NEW LIFE BEHAVIORAL AND YOUTH DEVELOPMENT LLC,2021-08-23 00:00:00,,201 MORRIS AVE,MONROE,LA,712022067,Unknown,251S00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528567740,REPRIEVE LLC,2023-10-26 00:00:00,,4700 N CONGRESS AVE STE 104,WEST PALM BEACH,FL,334073284,5618766237,261QR0405X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528581626,CROSSROADS ARCADIA,2023-12-27 00:00:00,,2002 E OSBORN RD,PHOENIX,AZ,850167236,6022635242,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528581691,"CROSSROADS, INC. RED MOUNTAIN",2023-12-27 00:00:00,,2002 E OSBORN RD,PHOENIX,AZ,850167236,6022635242,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528587292,PRIVATE SOLUTION DETOX CORP.,2024-12-05 00:00:00,,72301 COUNTRY CLUB DR STE 200,RANCHO MIRAGE,CA,922708013,8052310860,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528608023,LANDMARK RECOVERY OF CONCORD LLC,2020-01-13 00:00:00,,4835 E CACTUS RD STE 130,SCOTTSDALE,AZ,852543545,4802968619,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528609799,EBDK AT CALVERTON,2020-06-01 00:00:00,,67 CLINTON RD,GARDEN CITY,NY,115304777,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528638855,SHEDRICKFAMILYWELLNESS.INC,2021-07-29 00:00:00,,6628 HARFORD RD FL 1,BALTIMORE,MD,212141357,4434385612,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528641768,"THE WAVE OF HUBER HEIGHTS, LLC",2022-06-13 00:00:00,,28059 US HIGHWAY 19 N STE 205,CLEARWATER,FL,337612620,3524422643,251S00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528642295,"AWAKEN AUSTIN, LLC",2021-11-22 00:00:00,,2222 MARTIN STE 120,IRVINE,CA,926121464,9548008387,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528657954,"DESERT ANGELS BEHAVIORAL HEALTH SERVICES, LLC",2021-01-11 00:00:00,,25210 S WYOMING AVE,SUN LAKES,AZ,852486408,4804941419,3245S0500X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528666831,COMUNIDAD UNIDA PARA REHABILITACION DE ADICTOS,2020-10-09 00:00:00,,PO BOX 180,NEWARK,NJ,071010180,9736223570,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528673431,HARBOUR HOUSE,2020-09-09 00:00:00,,5 OAK CT,ANNAPOLIS,MD,214017017,4102663040,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1528680998,"NORTHLAKE RECOVERY, LLC",2021-12-14 00:00:00,,327 W LANTANA RD,LANTANA,FL,334621773,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
